CustomerID,Age,Annual_Income,Spending_Score,Region,Product_Category,Purchase_Channel,Num_Purchases,Avg_Transaction_Value,Total_Sales,Customer_Segment
1967,37,98530,72,North,Furniture,In-Store,16,223.39,3929.25,Premium
1968,42,44169,61,North,Clothing,Mobile,17,447.89,6521.17,Regular
1969,61,78983,20,North,Groceries,Online,8,196.33,1695.72,Regular
1970,25,81866,7,South,Furniture,Online,8,433.52,3452.5,Regular
1971,61,67746,74,North,Clothing,In-Store,5,25.47,133.67,Premium
1972,65,112667,24,North,Electronics,Online,18,180.14,3104.59,Premium
1973,53,32410,50,South,Groceries,In-Store,12,428.98,5334.42,Regular
1974,35,45789,7,North,Sports,Online,19,451.64,7385.68,Budget
1975,47,29502,96,North,Sports,In-Store,15,380.65,4931.38,Premium
1976,20,89292,55,South,Electronics,Mobile,22,338.23,8108.16,Premium
1977,66,84400,93,North,Furniture,Mobile,17,409.6,6178.72,VIP
1978,35,118731,16,West,Clothing,Mobile,16,356.7,4875.06,Premium
1979,20,74231,21,South,Electronics,Mobile,15,134.57,2268.32,Regular
1980,59,35059,61,West,Groceries,Online,20,238.46,4433.73,Regular
1981,52,65088,60,West,Groceries,Online,22,333.75,7523.97,Premium
1982,50,28840,79,West,Groceries,Mobile,20,298.02,6566.42,Regular
1983,20,87091,92,East,Furniture,Mobile,15,443.7,7146.49,VIP
1984,57,87419,82,South,Clothing,Mobile,20,242.18,4184.81,Premium
1985,51,105765,14,East,Groceries,In-Store,15,97.21,1484.81,Regular
1986,59,53973,31,North,Clothing,Online,17,115.15,1982.1,Regular
1987,61,51012,91,West,Electronics,Mobile,19,424.57,7704.02,Premium
1988,29,27124,55,South,Clothing,Mobile,15,14.27,230.33,Regular
1989,28,61515,86,North,Sports,In-Store,13,435.87,6455.07,Premium
1990,66,67530,56,North,Groceries,Mobile,18,37.24,599.37,Premium
1991,45,95448,5,North,Electronics,In-Store,15,201.91,2706.3,Regular
1992,40,95377,47,North,Furniture,Mobile,22,402.09,9468.92,Premium
1993,32,34025,82,East,Sports,Online,17,209.73,3516.65,Premium
1994,51,48512,65,North,Sports,Mobile,10,412.95,4495.23,Regular
1995,57,71147,14,West,Groceries,Online,14,59.15,738.93,Regular
1996,18,53504,21,South,Clothing,Online,13,260.66,2920.81,Regular
1997,46,22554,85,East,Groceries,Online,11,295.41,3442.47,Regular
1998,69,104569,97,South,Furniture,In-Store,23,446.53,11794.42,VIP
1999,32,93127,75,North,Sports,Online,10,55.87,490.78,Premium
2000,32,72007,10,North,Furniture,Mobile,17,175.91,3317.33,Regular
